part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
58302-AAA30,רפידות בלם אחוריות — יונדאי ELANTRA,REAR DISC BRAKE PAD KIT,Hyundai,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-brake_pad_set.html",1,OEM:58302-AAA30:Hyundai,יונדאי:ELANTRA:2021:2026:MPI / TCI-GDI
58101-29B10,רפידות בלם קדמיות — יונדאי ELANTRA,FRONT DISC BRAKE PAD KIT,Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-brake_pad_set.html",1,OEM:58101-29B10:Hyundai,יונדאי:ELANTRA:2000:2006
58101-AAA00,רפידות בלם קדמיות — יונדאי ELANTRA,FRONT DISC BRAKE PAD KIT,Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-brake_pad_set.html",1,OEM:58101-AAA00:Hyundai,יונדאי:ELANTRA:2021:2023:GDI / MPI
58302-1WA30,רפידות בלם אחוריות — קיה RIO,REAR DISC BRAKE PAD KIT,Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58302-1WA30:Kia,קיה:RIO:2012:2017:1.6 Gamma
58302-H5A00,רפידות בלם אחוריות — קיה RIO,REAR DISC BRAKE PAD KIT,Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58302-H5A00:Kia,קיה:RIO:2018:2023:1.6 Gamma / Gamma-II; יונדאי:ACCENT:2018:2022:GDI / MPI
58101-1GA00,רפידות בלם קדמיות — קיה RIO,FRONT PAD KIT,Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58101-1GA00:Kia,קיה:RIO:2005:2011:1.6 / 1.6 Alpha DOHC; יונדאי:ACCENT:2005:2011:MPI
58101-1WA00,רפידות בלם קדמיות — קיה RIO,FRONT DISC BRAKE PAD KIT,Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58101-1WA00:Kia,קיה:RIO:2012:2015:1.6 Gamma
58302-1GA00,רפידות בלם אחוריות — קיה RIO,REAR DISC BRAKE PAD KIT,Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com, hyundaipartsdeal.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58302-1GA00:Kia,קיה:RIO:2005:2011:1.6 / 1.6 Alpha DOHC; יונדאי:ACCENT:2005:2011:MPI
58115-FDB00,רפידות בלם קדמיות — קיה RIO,FRONT PAD SET,Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-brake_pad_set.html",1,OEM:58115-FDB00:Kia,קיה:RIO:2000:2005:1.5 / 1.6
04465-42200,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-42200:Toyota,טויוטה:RAV4:2006:2018:2.4 / 2.5 / 3.5
04465-33480,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-33480:Toyota,טויוטה:RAV4:2019:2024:2.5; טויוטה:C-HR:2019:2022:2.0 (3ZR-FAE)
04465-02230,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD SET,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-02230:Toyota,טויוטה:RAV4:2009:2016:2.5 / 3.5
04465-0R010,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-0R010:Toyota,טויוטה:RAV4:2009:2018:2.5 / 3.5
04466-42080,רפידות בלם אחוריות — טויוטה RAV4,REAR DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04466-42080:Toyota,טויוטה:RAV4:2019:2024:2.5; טויוטה:C-HR:2019:2022:2.0 (3ZR-FAE); טויוטה:PRIUS:2023:2024:2.0 (M20A-FXS)
04465-0R031,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-0R031:Toyota,טויוטה:RAV4:2015:2018:2.5
04465-42160,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-42160:Toyota,טויוטה:RAV4:2006:2012:2.4 / 2.5 / 3.5
04465-42130,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-42130:Toyota,טויוטה:RAV4:2001:2005:2.0 / 2.4
04465-42150,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD SET,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-42150:Toyota,טויוטה:RAV4:2006:2009:2.4 / 2.5 / 3.5
04466-42050,רפידות בלם אחוריות — טויוטה RAV4,REAR DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04466-42050:Toyota,טויוטה:RAV4:2003:2005:2.0 / 2.4
04465-42071,רפידות בלם קדמיות — טויוטה RAV4,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-rav4-brake_pad_set.html",1,OEM:04465-42071:Toyota,טויוטה:RAV4:2001:2004:2.0 / 2.4
97133-D3200,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-D3200:Hyundai,יונדאי:TUCSON:2016:2021:GDI / TCI-GDI; קיה:SPORTAGE:2016:2022:2.0 / 2.4 Theta 2
97133-2E200,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-2E200:Hyundai,יונדאי:TUCSON:2004:2006:High Grade; קיה:SPORTAGE:2005:2006:2.0 / 2.7
97133-2E250,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-2E250:Hyundai,יונדאי:TUCSON:2004:2006:High/Middle Grade
97133-L1000,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-L1000:Hyundai,יונדאי:TUCSON:2022:2026:GDI; קיה:SPORTAGE:2023:2025:2.5 Theta-III
L1C79-AC000,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:L1C79-AC000:Hyundai,יונדאי:TUCSON:2022:2024:GDI / TCI-GDI
97133-N9100,מסנן מזגן — יונדאי TUCSON,"FILTER ASSEMBLY, AIR (CABIN)",Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-N9100:Hyundai,יונדאי:TUCSON:2022:2026:GDI / TCI-GDI; קיה:SPORTAGE:2023:2026:1.6 Gamma-II / 2.5 Theta-III
28113-3W500,מסנן אוויר — קיה SPORTAGE,AIR CLEANER FILTER,Kia,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-sportage-air_filter.html",1,OEM:28113-3W500:Kia,קיה:SPORTAGE:2010:2015:2.0 Theta 2
04465-F4021,רפידות בלם קדמיות — טויוטה C-HR,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-c_hr-brake_pad_set.html",1,OEM:04465-F4021:Toyota,טויוטה:C-HR:2017:2020:2.0 (3ZR-FAE)
04466-10010,רפידות בלם אחוריות — טויוטה C-HR,REAR DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-c_hr-brake_pad_set.html",1,OEM:04466-10010:Toyota,טויוטה:C-HR:2017:2019:2.0 (3ZR-FAE)
04465-F4020,רפידות בלם קדמיות — טויוטה C-HR,FRONT DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-c_hr-brake_pad_set.html",1,OEM:04465-F4020:Toyota,טויוטה:C-HR:2019:2020:2.0 (3ZR-FAE)
04466-F4010,רפידות בלם אחוריות — טויוטה C-HR,REAR DISC BRAKE PAD KIT,Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-c_hr-brake_pad_set.html",1,OEM:04466-F4010:Toyota,טויוטה:C-HR:2018:2020:2.0 (3ZR-FAE)
26350-2S000,מסנן שמן — יונדאי TUCSON,OIL FILTER SERVICE KIT,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26350-2S000:Hyundai,יונדאי:TUCSON:2022:2024:GDI
26310-2S000,מסנן שמן — יונדאי TUCSON,OIL FILTER ASSEMBLY,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26310-2S000:Hyundai,יונדאי:TUCSON:2022:2024:GDI
26310-2S002,מסנן שמן — יונדאי TUCSON,"FILTER ASSEMBLY, OIL",Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26310-2S002:Hyundai,יונדאי:TUCSON:2022:2026:GDI
26350-2S001,מסנן שמן — יונדאי TUCSON,ENGINE OIL FILTER,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26350-2S001:Hyundai,יונדאי:TUCSON:2022:2026:GDI
26300-2MHA5,מסנן שמן — יונדאי TUCSON,"COMPLETE ASSEMBLY, OIL FILTER",Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26300-2MHA5:Hyundai,יונדאי:TUCSON:2022:2026:TCI-GDI
26300-2MHA0,מסנן שמן — יונדאי TUCSON,"COMPLETE ASSEMBLY, OIL FILTER",Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26300-2MHA0:Hyundai,יונדאי:TUCSON:2022:2024:TCI-GDI
48510-8Z146,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-8Z146:Toyota,טויוטה:COROLLA:2014:2017:1.8 (2ZR)
48520-8Z034,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-8Z034:Toyota,טויוטה:COROLLA:2014:2017:1.8 (2ZR)
48530-02B60,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR LEFT",Toyota,מתלים,שמאל,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-02B60:Toyota,טויוטה:COROLLA:2014:2017:1.8 (2ZR)
48510-09A71,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-09A71:Toyota,טויוטה:COROLLA:2011:2013:1.8 / 2.4
48530-02B30,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR RIGHT",Toyota,מתלים,ימין,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-02B30:Toyota,טויוטה:COROLLA:2011:2013:1.8 / 2.4
48530-02B50,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR LEFT",Toyota,מתלים,שמאל,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-02B50:Toyota,טויוטה:COROLLA:2014:2017:1.8 (2ZR)
48510-8Z298,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-8Z298:Toyota,טויוטה:COROLLA:2016:2019:1.8 (2ZR)
48520-09M20,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-09M20:Toyota,טויוטה:COROLLA:2009:2011:1.8 / 2.4
48530-A9560,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR LEFT",Toyota,מתלים,שמאל,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-A9560:Toyota,טויוטה:COROLLA:2003:2008:1.8 (1ZZ/2ZZ)
48510-09T90,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-09T90:Toyota,טויוטה:COROLLA:2009:2011:1.8 / 2.4
48520-8Z155,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-8Z155:Toyota,טויוטה:COROLLA:2016:2019:1.8 (2ZR)
48530-8Z111,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR (SET)",Toyota,מתלים,,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-8Z111:Toyota,טויוטה:COROLLA:2020:2023:1.8 / 2.0
48530-02640,בולם זעזועים אחורי — טויוטה COROLLA,"SHOCK ABSORBER, REAR LEFT",Toyota,מתלים,שמאל,shock_absorber_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48530-02640:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
48510-8Z297,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-8Z297:Toyota,טויוטה:COROLLA:2016:2019:1.8 (2ZR)
48520-09A71,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-09A71:Toyota,טויוטה:COROLLA:2011:2013:1.8 / 2.4
48520-8Z154,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-8Z154:Toyota,טויוטה:COROLLA:2016:2019:1.8 (2ZR)
48520-8Z255,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT (SET)",Toyota,מתלים,,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-8Z255:Toyota,טויוטה:COROLLA:2020:2023:1.8 / 2.0
48510-8Z147,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-8Z147:Toyota,טויוטה:COROLLA:2014:2017:1.8 (2ZR)
48510-A9320,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT RIGHT",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48510-A9320:Toyota,טויוטה:COROLLA:2003:2008:1.8 (1ZZ/2ZZ)
48520-A9180,בולם זעזועים קדמי — טויוטה COROLLA,"SHOCK ABSORBER, FRONT LEFT",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-shock_absorber.html",1,OEM:48520-A9180:Toyota,טויוטה:COROLLA:2003:2008:1.8 (1ZZ/2ZZ)
04466-02310,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-02310:Toyota,טויוטה:COROLLA:2009:2019:1.8 / 2.4
04465-12670,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-12670:Toyota,טויוטה:COROLLA:2019:2024:1.8 / 2.0; טויוטה:PRIUS:2023:2024:2.0 (M20A-FXS)
04465-02220,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-02220:Toyota,טויוטה:COROLLA:2009:2013:1.8
04465-02240,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-02240:Toyota,טויוטה:COROLLA:2009:2013:1.8 / 2.4
04465-02070,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-02070:Toyota,טויוטה:COROLLA:2003:2008:1.8
04466-47110,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-47110:Toyota,טויוטה:COROLLA:2020:2024:1.8 / 2.0; טויוטה:PRIUS:2018:2022:1.8 (2ZR-FXE)
04466-02390,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-02390:Toyota,טויוטה:COROLLA:2020:2024:1.8 / 2.0
04466-20090,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-20090:Toyota,טויוטה:COROLLA:2003:2008:1.8
04465-02080,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-02080:Toyota,טויוטה:COROLLA:2003:2007:1.8
04465-02050,רפידות בלם קדמיות — טויוטה COROLLA,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04465-02050:Toyota,טויוטה:COROLLA:1998:2002:1.8
04466-02260,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-02260:Toyota,טויוטה:COROLLA:2012:2013:1.8 / 2.4
04466-02210,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-02210:Toyota,טויוטה:COROLLA:2009:2012:1.8 / 2.4
04466-12162,רפידות בלם אחוריות — טויוטה COROLLA,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-brake_pad_set.html",1,OEM:04466-12162:Toyota,טויוטה:COROLLA:2019:2024:1.8 / 2.0
28113-3X000,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-3X000:Hyundai,יונדאי:ELANTRA:2011:2015:GDI / MPI; קיה:FORTE / CERATO:2014:2018:1.8 / 2.0 NU
